state,week_end,count,WEEK,SEASON,one
HI,2019-02-16,12,7,2018-19,1
HI,2019-03-02,10,9,2018-19,1
HI,2019-03-23,12,12,2018-19,1
HI,2019-04-06,10,14,2018-19,1
HI,2019-04-13,13,15,2018-19,1
HI,2019-07-06,10,27,2018-19,1
HI,2019-07-13,12,28,2018-19,1
HI,2019-07-20,14,29,2018-19,1
HI,2020-01-04,10,1,2019-20,1
HI,2020-01-25,10,4,2019-20,1
HI,2020-02-15,10,7,2019-20,1
HI,2020-02-22,11,8,2019-20,1
HI,2020-03-21,13,12,2019-20,1
HI,2020-03-28,11,13,2019-20,1
HI,2020-04-04,10,14,2019-20,1
HI,2020-05-09,10,19,2019-20,1
HI,2020-05-23,12,21,2019-20,1
HI,2020-06-20,12,25,2019-20,1
ID,2019-01-05,20,1,2018-19,1
ID,2019-01-12,27,2,2018-19,1
ID,2019-01-19,12,3,2018-19,1
ID,2019-01-26,18,4,2018-19,1
ID,2019-02-02,27,5,2018-19,1
ID,2019-02-09,23,6,2018-19,1
ID,2019-02-16,33,7,2018-19,1
ID,2019-02-23,30,8,2018-19,1
ID,2019-03-02,27,9,2018-19,1
ID,2019-03-09,17,10,2018-19,1
ID,2019-03-16,19,11,2018-19,1
ID,2019-03-23,22,12,2018-19,1
ID,2019-03-30,22,13,2018-19,1
ID,2019-04-06,21,14,2018-19,1
ID,2019-04-13,25,15,2018-19,1
ID,2019-04-20,23,16,2018-19,1
ID,2019-04-27,20,17,2018-19,1
ID,2019-05-04,12,18,2018-19,1
ID,2019-05-11,17,19,2018-19,1
ID,2019-05-18,21,20,2018-19,1
ID,2019-05-25,21,21,2018-19,1
ID,2019-06-01,20,22,2018-19,1
ID,2019-06-08,22,23,2018-19,1
ID,2019-06-15,18,24,2018-19,1
ID,2019-06-22,19,25,2018-19,1
ID,2019-06-29,21,26,2018-19,1
ID,2019-07-06,15,27,2018-19,1
ID,2019-07-13,16,28,2018-19,1
ID,2019-07-20,11,29,2018-19,1
