state,year,week,week_end,all_cause,flag_ac
Arizona,2016,2,2016-01-16,1192,NA
Arizona,2016,3,2016-01-23,1195,NA
Arizona,2016,4,2016-01-30,1217,NA
Arizona,2016,5,2016-02-06,1204,NA
Arizona,2016,6,2016-02-13,1275,NA
Arizona,2016,7,2016-02-20,1305,NA
Arizona,2016,8,2016-02-27,1283,NA
Arizona,2016,9,2016-03-05,1243,NA
Arizona,2016,10,2016-03-12,1288,NA
Arizona,2016,11,2016-03-19,1316,NA
Arizona,2016,12,2016-03-26,1201,NA
Arizona,2016,13,2016-04-02,1189,NA
Arizona,2016,14,2016-04-09,1139,NA
Arizona,2016,15,2016-04-16,1094,NA
Arizona,2016,16,2016-04-23,1106,NA
Arizona,2016,17,2016-04-30,1081,NA
Arizona,2016,18,2016-05-07,1035,NA
Arizona,2016,19,2016-05-14,1057,NA
Arizona,2016,20,2016-05-21,1095,NA
Arizona,2016,21,2016-05-28,997,NA
Arizona,2016,22,2016-06-04,1057,NA
Arizona,2016,23,2016-06-11,1087,NA
Arizona,2016,24,2016-06-18,998,NA
Arizona,2016,25,2016-06-25,1057,NA
Arizona,2016,26,2016-07-02,1064,NA
Arizona,2016,27,2016-07-09,1015,NA
Arizona,2016,28,2016-07-16,991,NA
Arizona,2016,29,2016-07-23,1018,NA
Arizona,2016,30,2016-07-30,1095,NA
Arizona,2016,31,2016-08-06,993,NA
Arizona,2016,32,2016-08-13,1005,NA
Arizona,2016,33,2016-08-20,1015,NA
Arizona,2016,34,2016-08-27,999,NA
Arizona,2016,35,2016-09-03,1018,NA
Arizona,2016,36,2016-09-10,999,NA
Arizona,2016,37,2016-09-17,929,NA
Arizona,2016,38,2016-09-24,1036,NA
Arizona,2016,39,2016-10-01,993,NA
Arizona,2016,40,2016-10-08,972,NA
Arizona,2016,41,2016-10-15,1031,NA
Arizona,2016,42,2016-10-22,1048,NA
Arizona,2016,43,2016-10-29,1007,NA
Arizona,2016,44,2016-11-05,1058,NA
Arizona,2016,45,2016-11-12,1058,NA
Arizona,2016,46,2016-11-19,1048,NA
Arizona,2016,47,2016-11-26,1099,NA
Arizona,2016,48,2016-12-03,1111,NA
Arizona,2016,49,2016-12-10,1106,NA
Arizona,2016,50,2016-12-17,1095,NA
Arizona,2016,51,2016-12-24,1061,NA
Arizona,2016,52,2016-12-31,1165,NA
Arizona,2017,1,2017-01-07,1170,NA
Arizona,2017,2,2017-01-14,1205,NA
Arizona,2017,3,2017-01-21,1122,NA
Arizona,2017,4,2017-01-28,1191,NA
Arizona,2017,5,2017-02-04,1235,NA
Arizona,2017,6,2017-02-11,1216,NA
Arizona,2017,7,2017-02-18,1138,NA
Arizona,2017,8,2017-02-25,1125,NA
Arizona,2017,9,2017-03-04,1176,NA
Arizona,2017,10,2017-03-11,1169,NA
Arizona,2017,11,2017-03-18,1209,NA
Arizona,2017,12,2017-03-25,1189,NA
Arizona,2017,13,2017-04-01,1127,NA
Arizona,2017,14,2017-04-08,1171,NA
Arizona,2017,15,2017-04-15,1141,NA
Arizona,2017,16,2017-04-22,1124,NA
Arizona,2017,17,2017-04-29,1182,NA
Arizona,2017,18,2017-05-06,1169,NA
Arizona,2017,19,2017-05-13,1120,NA
Arizona,2017,20,2017-05-20,1078,NA
Arizona,2017,21,2017-05-27,1065,NA
Arizona,2017,22,2017-06-03,1146,NA
Arizona,2017,23,2017-06-10,1139,NA
Arizona,2017,24,2017-06-17,1082,NA
Arizona,2017,25,2017-06-24,1102,NA
Arizona,2017,26,2017-07-01,1109,NA
Arizona,2017,27,2017-07-08,1142,NA
Arizona,2017,28,2017-07-15,1071,NA
Arizona,2017,29,2017-07-22,1075,NA
Arizona,2017,30,2017-07-29,1002,NA
Arizona,2017,31,2017-08-05,1048,NA
Arizona,2017,32,2017-08-12,1064,NA
Arizona,2017,33,2017-08-19,975,NA
Arizona,2017,34,2017-08-26,1002,NA
Arizona,2017,35,2017-09-02,1054,NA
Arizona,2017,36,2017-09-09,1072,NA
Arizona,2017,37,2017-09-16,1062,NA
Arizona,2017,38,2017-09-23,1036,NA
Arizona,2017,39,2017-09-30,1007,NA
Arizona,2017,40,2017-10-07,1056,NA
Arizona,2017,41,2017-10-14,1065,NA
Arizona,2017,42,2017-10-21,1056,NA
Arizona,2017,43,2017-10-28,1032,NA
Arizona,2017,44,2017-11-04,1085,NA
Arizona,2017,45,2017-11-11,1034,NA
Arizona,2017,46,2017-11-18,1145,NA
Arizona,2017,47,2017-11-25,1112,NA
Arizona,2017,48,2017-12-02,1133,NA
Arizona,2017,49,2017-12-09,1092,NA
Arizona,2017,50,2017-12-16,1155,NA
Arizona,2017,51,2017-12-23,1336,NA
Arizona,2017,52,2017-12-30,1429,NA
Arizona,2018,1,2018-01-06,1532,NA
Arizona,2018,2,2018-01-13,1514,NA
Arizona,2018,3,2018-01-20,1379,NA
Arizona,2018,4,2018-01-27,1363,NA
Arizona,2018,5,2018-02-03,1375,NA
Arizona,2018,6,2018-02-10,1309,NA
Arizona,2018,7,2018-02-17,1228,NA
Arizona,2018,8,2018-02-24,1172,NA
Arizona,2018,9,2018-03-03,1272,NA
Arizona,2018,10,2018-03-10,1282,NA
Arizona,2018,11,2018-03-17,1196,NA
Arizona,2018,12,2018-03-24,1232,NA
Arizona,2018,13,2018-03-31,1195,NA
Arizona,2018,14,2018-04-07,1247,NA
Arizona,2018,15,2018-04-14,1179,NA
Arizona,2018,16,2018-04-21,1161,NA
Arizona,2018,17,2018-04-28,1145,NA
Arizona,2018,18,2018-05-05,1157,NA
Arizona,2018,19,2018-05-12,1141,NA
Arizona,2018,20,2018-05-19,1030,NA
Arizona,2018,21,2018-05-26,1063,NA
Arizona,2018,22,2018-06-02,1033,NA
Arizona,2018,23,2018-06-09,1086,NA
Arizona,2018,24,2018-06-16,1154,NA
Arizona,2018,25,2018-06-23,1065,NA
Arizona,2018,26,2018-06-30,1105,NA
Arizona,2018,27,2018-07-07,1079,NA
Arizona,2018,28,2018-07-14,1042,NA
Arizona,2018,29,2018-07-21,1121,NA
Arizona,2018,30,2018-07-28,1090,NA
Arizona,2018,31,2018-08-04,1097,NA
Arizona,2018,32,2018-08-11,1042,NA
Arizona,2018,33,2018-08-18,1015,NA
Arizona,2018,34,2018-08-25,1082,NA
Arizona,2018,35,2018-09-01,1070,NA
Arizona,2018,36,2018-09-08,1046,NA
Arizona,2018,37,2018-09-15,1070,NA
Arizona,2018,38,2018-09-22,1065,NA
Arizona,2018,39,2018-09-29,1073,NA
Arizona,2018,40,2018-10-06,997,NA
Arizona,2018,41,2018-10-13,1027,NA
Arizona,2018,42,2018-10-20,1098,NA
Arizona,2018,43,2018-10-27,1088,NA
Arizona,2018,44,2018-11-03,1027,NA
Arizona,2018,45,2018-11-10,1102,NA
Arizona,2018,46,2018-11-17,1098,NA
Arizona,2018,47,2018-11-24,1119,NA
Arizona,2018,48,2018-12-01,1156,NA
Arizona,2018,49,2018-12-08,1188,NA
Arizona,2018,50,2018-12-15,1152,NA
Arizona,2018,51,2018-12-22,1274,NA
Arizona,2018,52,2018-12-29,1185,NA
Arkansas,2014,1,2014-01-04,401,NA
Arkansas,2014,2,2014-01-11,642,NA
Arkansas,2014,3,2014-01-18,626,NA
Arkansas,2014,4,2014-01-25,649,NA
Arkansas,2014,5,2014-02-01,641,NA
Arkansas,2014,6,2014-02-08,610,NA
Arkansas,2014,7,2014-02-15,651,NA
Arkansas,2014,8,2014-02-22,598,NA
Arkansas,2014,9,2014-03-01,626,NA
Arkansas,2014,10,2014-03-08,634,NA
Arkansas,2014,11,2014-03-15,558,NA
Arkansas,2014,12,2014-03-22,594,NA
Arkansas,2014,13,2014-03-29,564,NA
Arkansas,2014,14,2014-04-05,586,NA
Arkansas,2014,15,2014-04-12,578,NA
Arkansas,2014,16,2014-04-19,552,NA
Arkansas,2014,17,2014-04-26,583,NA
Arkansas,2014,18,2014-05-03,544,NA
Arkansas,2014,19,2014-05-10,550,NA
Arkansas,2014,20,2014-05-17,536,NA
Arkansas,2014,21,2014-05-24,509,NA
Arkansas,2014,22,2014-05-31,577,NA
Arkansas,2014,23,2014-06-07,506,NA
Arkansas,2014,24,2014-06-14,549,NA
Arkansas,2014,25,2014-06-21,500,NA
Arkansas,2014,26,2014-06-28,528,NA
Arkansas,2014,27,2014-07-05,563,NA
Arkansas,2014,28,2014-07-12,537,NA
Arkansas,2014,29,2014-07-19,565,NA
Arkansas,2014,30,2014-07-26,509,NA
Arkansas,2014,31,2014-08-02,566,NA
Arkansas,2014,32,2014-08-09,557,NA
Arkansas,2014,33,2014-08-16,500,NA
Arkansas,2014,34,2014-08-23,518,NA
Arkansas,2014,35,2014-08-30,532,NA
Arkansas,2014,36,2014-09-06,497,NA
Arkansas,2014,37,2014-09-13,509,NA
Arkansas,2014,38,2014-09-20,531,NA
Arkansas,2014,39,2014-09-27,577,NA
Arkansas,2014,40,2014-10-04,522,NA
Arkansas,2014,41,2014-10-11,550,NA
Arkansas,2014,42,2014-10-18,558,NA
Arkansas,2014,43,2014-10-25,584,NA
Arkansas,2014,44,2014-11-01,572,NA
Arkansas,2014,45,2014-11-08,537,NA
Arkansas,2014,46,2014-11-15,567,NA
Arkansas,2014,47,2014-11-22,610,NA
Arkansas,2014,48,2014-11-29,571,NA
Arkansas,2014,49,2014-12-06,614,NA
Arkansas,2014,50,2014-12-13,574,NA
Arkansas,2014,51,2014-12-20,606,NA
Arkansas,2014,52,2014-12-27,602,NA
Arkansas,2014,53,2015-01-03,633,NA
Arkansas,2015,1,2015-01-10,746,NA
Arkansas,2015,2,2015-01-17,669,NA
Arkansas,2015,3,2015-01-24,682,NA
Arkansas,2015,4,2015-01-31,685,NA
Arkansas,2015,5,2015-02-07,717,NA
Arkansas,2015,6,2015-02-14,669,NA
Arkansas,2015,7,2015-02-21,616,NA
Arkansas,2015,8,2015-02-28,708,NA
Arkansas,2015,9,2015-03-07,669,NA
Arkansas,2015,10,2015-03-14,641,NA
Arkansas,2015,11,2015-03-21,571,NA
Arkansas,2015,12,2015-03-28,566,NA
Arkansas,2015,13,2015-04-04,588,NA
Arkansas,2015,14,2015-04-11,590,NA
Arkansas,2015,15,2015-04-18,570,NA
Arkansas,2015,16,2015-04-25,559,NA
Arkansas,2015,17,2015-05-02,616,NA
Arkansas,2015,18,2015-05-09,592,NA
Arkansas,2015,19,2015-05-16,574,NA
Arkansas,2015,20,2015-05-23,601,NA
Arkansas,2015,21,2015-05-30,591,NA
Arkansas,2015,22,2015-06-06,572,NA
Arkansas,2015,23,2015-06-13,561,NA
Arkansas,2015,24,2015-06-20,574,NA
Arkansas,2015,25,2015-06-27,527,NA
Arkansas,2015,26,2015-07-04,563,NA
Arkansas,2015,27,2015-07-11,510,NA
Arkansas,2015,28,2015-07-18,536,NA
Arkansas,2015,29,2015-07-25,600,NA
Arkansas,2015,30,2015-08-01,522,NA
Arkansas,2015,31,2015-08-08,593,NA
Arkansas,2015,32,2015-08-15,583,NA
Arkansas,2015,33,2015-08-22,576,NA
Arkansas,2015,34,2015-08-29,548,NA
Arkansas,2015,35,2015-09-05,549,NA
Arkansas,2015,36,2015-09-12,573,NA
Arkansas,2015,37,2015-09-19,540,NA
Arkansas,2015,38,2015-09-26,528,NA
Arkansas,2015,39,2015-10-03,582,NA
Arkansas,2015,40,2015-10-10,564,NA
Arkansas,2015,41,2015-10-17,554,NA
Arkansas,2015,42,2015-10-24,582,NA
Arkansas,2015,43,2015-10-31,631,NA
Arkansas,2015,44,2015-11-07,535,NA
Arkansas,2015,45,2015-11-14,596,NA
Arkansas,2015,46,2015-11-21,583,NA
Arkansas,2015,47,2015-11-28,597,NA
Arkansas,2015,48,2015-12-05,593,NA
Arkansas,2015,49,2015-12-12,616,NA
Arkansas,2015,50,2015-12-19,577,NA
Arkansas,2015,51,2015-12-26,604,NA
Arkansas,2015,52,2016-01-02,559,NA
Arkansas,2016,1,2016-01-09,640,NA
Arkansas,2016,2,2016-01-16,629,NA
Arkansas,2016,3,2016-01-23,571,NA
Arkansas,2016,4,2016-01-30,624,NA
Arkansas,2016,5,2016-02-06,605,NA
Arkansas,2016,6,2016-02-13,615,NA
Arkansas,2016,7,2016-02-20,588,NA
Arkansas,2016,8,2016-02-27,627,NA
Arkansas,2016,9,2016-03-05,588,NA
Arkansas,2016,10,2016-03-12,588,NA
Arkansas,2016,11,2016-03-19,635,NA
Arkansas,2016,12,2016-03-26,583,NA
Arkansas,2016,13,2016-04-02,660,NA
Arkansas,2016,14,2016-04-09,603,NA
Arkansas,2016,15,2016-04-16,605,NA
Arkansas,2016,16,2016-04-23,604,NA
Arkansas,2016,17,2016-04-30,566,NA
Arkansas,2016,18,2016-05-07,553,NA
Arkansas,2016,19,2016-05-14,550,NA
Arkansas,2016,20,2016-05-21,599,NA
Arkansas,2016,21,2016-05-28,553,NA
Arkansas,2016,22,2016-06-04,586,NA
Arkansas,2016,23,2016-06-11,595,NA
Arkansas,2016,24,2016-06-18,531,NA
Arkansas,2016,25,2016-06-25,561,NA
Arkansas,2016,26,2016-07-02,577,NA
Arkansas,2016,27,2016-07-09,597,NA
Arkansas,2016,28,2016-07-16,609,NA
Arkansas,2016,29,2016-07-23,566,NA
Arkansas,2016,30,2016-07-30,553,NA
Arkansas,2016,31,2016-08-06,537,NA
Arkansas,2016,32,2016-08-13,551,NA
Arkansas,2016,33,2016-08-20,566,NA
Arkansas,2016,34,2016-08-27,558,NA
Arkansas,2016,35,2016-09-03,539,NA
Arkansas,2016,36,2016-09-10,629,NA
Arkansas,2016,37,2016-09-17,564,NA
Arkansas,2016,38,2016-09-24,548,NA
Arkansas,2016,39,2016-10-01,517,NA
Arkansas,2016,40,2016-10-08,570,NA
Arkansas,2016,41,2016-10-15,571,NA
Arkansas,2016,42,2016-10-22,548,NA
Arkansas,2016,43,2016-10-29,601,NA
Arkansas,2016,44,2016-11-05,608,NA
Arkansas,2016,45,2016-11-12,637,NA
Arkansas,2016,46,2016-11-19,604,NA
Arkansas,2016,47,2016-11-26,638,NA
Arkansas,2016,48,2016-12-03,617,NA
Arkansas,2016,49,2016-12-10,639,NA
Arkansas,2016,50,2016-12-17,703,NA
Arkansas,2016,51,2016-12-24,655,NA
Arkansas,2016,52,2016-12-31,699,NA
Arkansas,2017,1,2017-01-07,651,NA
Arkansas,2017,2,2017-01-14,658,NA
Arkansas,2017,3,2017-01-21,657,NA
Arkansas,2017,4,2017-01-28,579,NA
Arkansas,2017,5,2017-02-04,614,NA
Arkansas,2017,6,2017-02-11,626,NA
Arkansas,2017,7,2017-02-18,648,NA
Arkansas,2017,8,2017-02-25,657,NA
Arkansas,2017,9,2017-03-04,662,NA
Arkansas,2017,10,2017-03-11,635,NA
Arkansas,2017,11,2017-03-18,643,NA
Arkansas,2017,12,2017-03-25,636,NA
Arkansas,2017,13,2017-04-01,640,NA
Arkansas,2017,14,2017-04-08,609,NA
Arkansas,2017,15,2017-04-15,634,NA
Arkansas,2017,16,2017-04-22,604,NA
Arkansas,2017,17,2017-04-29,607,NA
Arkansas,2017,18,2017-05-06,590,NA
Arkansas,2017,19,2017-05-13,600,NA
Arkansas,2017,20,2017-05-20,608,NA
Arkansas,2017,21,2017-05-27,568,NA
Arkansas,2017,22,2017-06-03,569,NA
Arkansas,2017,23,2017-06-10,565,NA
Arkansas,2017,24,2017-06-17,601,NA
Arkansas,2017,25,2017-06-24,604,NA
Arkansas,2017,26,2017-07-01,582,NA
Arkansas,2017,27,2017-07-08,605,NA
Arkansas,2017,28,2017-07-15,583,NA
Arkansas,2017,29,2017-07-22,565,NA
Arkansas,2017,30,2017-07-29,582,NA
Arkansas,2017,31,2017-08-05,526,NA
Arkansas,2017,32,2017-08-12,589,NA
Arkansas,2017,33,2017-08-19,571,NA
Arkansas,2017,34,2017-08-26,559,NA
Arkansas,2017,35,2017-09-02,550,NA
Arkansas,2017,36,2017-09-09,583,NA
Arkansas,2017,37,2017-09-16,611,NA
Arkansas,2017,38,2017-09-23,577,NA
Arkansas,2017,39,2017-09-30,614,NA
Arkansas,2017,40,2017-10-07,563,NA
Arkansas,2017,41,2017-10-14,536,NA
Arkansas,2017,42,2017-10-21,565,NA
Arkansas,2017,43,2017-10-28,609,NA
Arkansas,2017,44,2017-11-04,609,NA
Arkansas,2017,45,2017-11-11,589,NA
Arkansas,2017,46,2017-11-18,624,NA
Arkansas,2017,47,2017-11-25,606,NA
Arkansas,2017,48,2017-12-02,615,NA
Arkansas,2017,49,2017-12-09,700,NA
Arkansas,2017,50,2017-12-16,711,NA
Arkansas,2017,51,2017-12-23,696,NA
Arkansas,2017,52,2017-12-30,733,NA
Arkansas,2018,1,2018-01-06,734,NA
Arkansas,2018,2,2018-01-13,763,NA
Arkansas,2018,3,2018-01-20,761,NA
Arkansas,2018,4,2018-01-27,736,NA
Arkansas,2018,5,2018-02-03,667,NA
Arkansas,2018,6,2018-02-10,680,NA
Arkansas,2018,7,2018-02-17,674,NA
Arkansas,2018,8,2018-02-24,671,NA
Arkansas,2018,9,2018-03-03,611,NA
Arkansas,2018,10,2018-03-10,652,NA
Arkansas,2018,11,2018-03-17,583,NA
Arkansas,2018,12,2018-03-24,578,NA
Arkansas,2018,13,2018-03-31,592,NA
Arkansas,2018,14,2018-04-07,576,NA
Arkansas,2018,15,2018-04-14,619,NA
Arkansas,2018,16,2018-04-21,541,NA
Arkansas,2018,17,2018-04-28,580,NA
Arkansas,2018,18,2018-05-05,625,NA
Arkansas,2018,19,2018-05-12,627,NA
Arkansas,2018,20,2018-05-19,575,NA
Arkansas,2018,21,2018-05-26,582,NA
Arkansas,2018,22,2018-06-02,608,NA
Arkansas,2018,23,2018-06-09,573,NA
Arkansas,2018,24,2018-06-16,603,NA
Arkansas,2018,25,2018-06-23,547,NA
Arkansas,2018,26,2018-06-30,570,NA
Arkansas,2018,27,2018-07-07,568,NA
Arkansas,2018,28,2018-07-14,586,NA
Arkansas,2018,29,2018-07-21,595,NA
Arkansas,2018,30,2018-07-28,534,NA
Arkansas,2018,31,2018-08-04,548,NA
Arkansas,2018,32,2018-08-11,556,NA
Arkansas,2018,33,2018-08-18,561,NA
Arkansas,2018,34,2018-08-25,561,NA
Arkansas,2018,35,2018-09-01,568,NA
Arkansas,2018,36,2018-09-08,577,NA
Arkansas,2018,37,2018-09-15,597,NA
Arkansas,2018,38,2018-09-22,586,NA
Arkansas,2018,39,2018-09-29,554,NA
Arkansas,2018,40,2018-10-06,559,NA
Arkansas,2018,41,2018-10-13,565,NA
Arkansas,2018,42,2018-10-20,577,NA
Arkansas,2018,43,2018-10-27,654,NA
Arkansas,2018,44,2018-11-03,615,NA
Arkansas,2018,45,2018-11-10,583,NA
Arkansas,2018,46,2018-11-17,639,NA
Arkansas,2018,47,2018-11-24,632,NA
Arkansas,2018,48,2018-12-01,635,NA
Arkansas,2018,49,2018-12-08,602,NA
Arkansas,2018,50,2018-12-15,661,NA
Arkansas,2018,51,2018-12-22,652,NA
Arkansas,2018,52,2018-12-29,668,NA
California,2014,1,2014-01-04,3142,NA
California,2014,2,2014-01-11,5371,NA
California,2014,3,2014-01-18,5522,NA
California,2014,4,2014-01-25,5337,NA
California,2014,5,2014-02-01,5197,NA
California,2014,6,2014-02-08,5186,NA
California,2014,7,2014-02-15,5089,NA
California,2014,8,2014-02-22,4939,NA
California,2014,9,2014-03-01,4759,NA
California,2014,10,2014-03-08,4756,NA
California,2014,11,2014-03-15,4879,NA
California,2014,12,2014-03-22,4836,NA
California,2014,13,2014-03-29,4735,NA
California,2014,14,2014-04-05,4745,NA
California,2014,15,2014-04-12,4825,NA
California,2014,16,2014-04-19,4640,NA
California,2014,17,2014-04-26,4591,NA
California,2014,18,2014-05-03,4733,NA
California,2014,19,2014-05-10,4660,NA
California,2014,20,2014-05-17,4594,NA
California,2014,21,2014-05-24,4458,NA
California,2014,22,2014-05-31,4593,NA
California,2014,23,2014-06-07,4593,NA
California,2014,24,2014-06-14,4520,NA
California,2014,25,2014-06-21,4502,NA
California,2014,26,2014-06-28,4401,NA
California,2014,27,2014-07-05,4648,NA
California,2014,28,2014-07-12,4465,NA
California,2014,29,2014-07-19,4483,NA
California,2014,30,2014-07-26,4456,NA
California,2014,31,2014-08-02,4519,NA
California,2014,32,2014-08-09,4336,NA
California,2014,33,2014-08-16,4529,NA
California,2014,34,2014-08-23,4461,NA
California,2014,35,2014-08-30,4275,NA
California,2014,36,2014-09-06,4572,NA
California,2014,37,2014-09-13,4551,NA
California,2014,38,2014-09-20,4542,NA
California,2014,39,2014-09-27,4403,NA
California,2014,40,2014-10-04,4574,NA
California,2014,41,2014-10-11,4622,NA
California,2014,42,2014-10-18,4496,NA
California,2014,43,2014-10-25,4534,NA
California,2014,44,2014-11-01,4578,NA
California,2014,45,2014-11-08,4684,NA
California,2014,46,2014-11-15,4742,NA
California,2014,47,2014-11-22,4848,NA
California,2014,48,2014-11-29,4862,NA
California,2014,49,2014-12-06,4874,NA
California,2014,50,2014-12-13,4965,NA
California,2014,51,2014-12-20,4901,NA
California,2014,52,2014-12-27,5237,NA
California,2014,53,2015-01-03,5391,NA
California,2015,1,2015-01-10,5812,NA
California,2015,2,2015-01-17,5837,NA
California,2015,3,2015-01-24,5580,NA
California,2015,4,2015-01-31,5691,NA
California,2015,5,2015-02-07,5505,NA
California,2015,6,2015-02-14,5566,NA
California,2015,7,2015-02-21,5436,NA
California,2015,8,2015-02-28,5207,NA
California,2015,9,2015-03-07,5415,NA
California,2015,10,2015-03-14,5289,NA
California,2015,11,2015-03-21,5228,NA
California,2015,12,2015-03-28,4858,NA
California,2015,13,2015-04-04,4759,NA
California,2015,14,2015-04-11,5082,NA
California,2015,15,2015-04-18,5003,NA
California,2015,16,2015-04-25,5047,NA
California,2015,17,2015-05-02,5035,NA
California,2015,18,2015-05-09,4803,NA
California,2015,19,2015-05-16,4760,NA
California,2015,20,2015-05-23,4726,NA
California,2015,21,2015-05-30,4965,NA
California,2015,22,2015-06-06,4796,NA
California,2015,23,2015-06-13,4811,NA
California,2015,24,2015-06-20,4790,NA
California,2015,25,2015-06-27,4677,NA
California,2015,26,2015-07-04,4725,NA
California,2015,27,2015-07-11,4413,NA
California,2015,28,2015-07-18,4653,NA
California,2015,29,2015-07-25,4628,NA
California,2015,30,2015-08-01,4742,NA
California,2015,31,2015-08-08,4556,NA
California,2015,32,2015-08-15,4574,NA
California,2015,33,2015-08-22,4649,NA
California,2015,34,2015-08-29,4740,NA
California,2015,35,2015-09-05,4640,NA
California,2015,36,2015-09-12,4835,NA
California,2015,37,2015-09-19,4711,NA
California,2015,38,2015-09-26,4605,NA
California,2015,39,2015-10-03,4568,NA
California,2015,40,2015-10-10,4780,NA
California,2015,41,2015-10-17,4829,NA
California,2015,42,2015-10-24,4578,NA
California,2015,43,2015-10-31,4655,NA
California,2015,44,2015-11-07,4779,NA
California,2015,45,2015-11-14,5005,NA
California,2015,46,2015-11-21,5246,NA
California,2015,47,2015-11-28,5057,NA
California,2015,48,2015-12-05,5191,NA
California,2015,49,2015-12-12,5309,NA
California,2015,50,2015-12-19,5314,NA
California,2015,51,2015-12-26,5427,NA
California,2015,52,2016-01-02,5545,NA
California,2016,1,2016-01-09,5775,NA
California,2016,2,2016-01-16,5627,NA
California,2016,3,2016-01-23,5377,NA
California,2016,4,2016-01-30,5234,NA
California,2016,5,2016-02-06,5387,NA
California,2016,6,2016-02-13,5601,NA
California,2016,7,2016-02-20,5610,NA
California,2016,8,2016-02-27,5515,NA
California,2016,9,2016-03-05,5540,NA
California,2016,10,2016-03-12,5293,NA
California,2016,11,2016-03-19,5489,NA
California,2016,12,2016-03-26,5256,NA
California,2016,13,2016-04-02,5169,NA
California,2016,14,2016-04-09,5194,NA
California,2016,15,2016-04-16,5161,NA
California,2016,16,2016-04-23,4920,NA
California,2016,17,2016-04-30,4897,NA
California,2016,18,2016-05-07,4963,NA
California,2016,19,2016-05-14,4821,NA
California,2016,20,2016-05-21,4688,NA
California,2016,21,2016-05-28,4782,NA
California,2016,22,2016-06-04,4833,NA
California,2016,23,2016-06-11,4601,NA
California,2016,24,2016-06-18,4611,NA
California,2016,25,2016-06-25,4821,NA
California,2016,26,2016-07-02,4858,NA
California,2016,27,2016-07-09,4592,NA
California,2016,28,2016-07-16,4585,NA
California,2016,29,2016-07-23,4732,NA
California,2016,30,2016-07-30,4713,NA
California,2016,31,2016-08-06,4738,NA
California,2016,32,2016-08-13,4530,NA
California,2016,33,2016-08-20,4603,NA
California,2016,34,2016-08-27,4742,NA
California,2016,35,2016-09-03,4706,NA
California,2016,36,2016-09-10,4694,NA
California,2016,37,2016-09-17,4723,NA
California,2016,38,2016-09-24,4809,NA
California,2016,39,2016-10-01,4810,NA
California,2016,40,2016-10-08,4867,NA
California,2016,41,2016-10-15,4888,NA
California,2016,42,2016-10-22,4853,NA
California,2016,43,2016-10-29,4897,NA
California,2016,44,2016-11-05,4794,NA
California,2016,45,2016-11-12,4891,NA
California,2016,46,2016-11-19,4829,NA
California,2016,47,2016-11-26,4972,NA
California,2016,48,2016-12-03,5297,NA
California,2016,49,2016-12-10,5531,NA
California,2016,50,2016-12-17,5371,NA
California,2016,51,2016-12-24,5546,NA
California,2016,52,2016-12-31,5785,NA
California,2017,1,2017-01-07,6061,NA
California,2017,2,2017-01-14,6267,NA
California,2017,3,2017-01-21,5978,NA
California,2017,4,2017-01-28,5747,NA
California,2017,5,2017-02-04,5970,NA
California,2017,6,2017-02-11,5710,NA
California,2017,7,2017-02-18,5621,NA
California,2017,8,2017-02-25,5347,NA
California,2017,9,2017-03-04,5539,NA
California,2017,10,2017-03-11,5432,NA
California,2017,11,2017-03-18,5386,NA
California,2017,12,2017-03-25,5156,NA
California,2017,13,2017-04-01,5166,NA
California,2017,14,2017-04-08,5194,NA
California,2017,15,2017-04-15,5121,NA
California,2017,16,2017-04-22,5072,NA
California,2017,17,2017-04-29,5269,NA
California,2017,18,2017-05-06,5226,NA
California,2017,19,2017-05-13,4892,NA
California,2017,20,2017-05-20,5059,NA
California,2017,21,2017-05-27,4846,NA
California,2017,22,2017-06-03,4890,NA
California,2017,23,2017-06-10,4849,NA
California,2017,24,2017-06-17,4913,NA
California,2017,25,2017-06-24,5147,NA
California,2017,26,2017-07-01,4849,NA
California,2017,27,2017-07-08,4913,NA
California,2017,28,2017-07-15,4746,NA
California,2017,29,2017-07-22,4781,NA
California,2017,30,2017-07-29,4636,NA
California,2017,31,2017-08-05,4828,NA
California,2017,32,2017-08-12,4683,NA
California,2017,33,2017-08-19,4611,NA
California,2017,34,2017-08-26,4512,NA
California,2017,35,2017-09-02,5017,NA
California,2017,36,2017-09-09,4998,NA
California,2017,37,2017-09-16,4707,NA
California,2017,38,2017-09-23,4763,NA
California,2017,39,2017-09-30,5002,NA
California,2017,40,2017-10-07,4814,NA
California,2017,41,2017-10-14,4936,NA
California,2017,42,2017-10-21,4992,NA
California,2017,43,2017-10-28,4963,NA
California,2017,44,2017-11-04,4926,NA
California,2017,45,2017-11-11,4900,NA
California,2017,46,2017-11-18,4840,NA
California,2017,47,2017-11-25,5059,NA
California,2017,48,2017-12-02,4957,NA
California,2017,49,2017-12-09,5289,NA
California,2017,50,2017-12-16,5469,NA
California,2017,51,2017-12-23,5792,NA
California,2017,52,2017-12-30,6555,NA
California,2018,1,2018-01-06,7042,NA
California,2018,2,2018-01-13,6862,NA
California,2018,3,2018-01-20,6342,NA
California,2018,4,2018-01-27,5845,NA
California,2018,5,2018-02-03,5981,NA
California,2018,6,2018-02-10,5567,NA
California,2018,7,2018-02-17,5627,NA
California,2018,8,2018-02-24,5692,NA
California,2018,9,2018-03-03,5731,NA
California,2018,10,2018-03-10,5923,NA
California,2018,11,2018-03-17,5686,NA
California,2018,12,2018-03-24,5486,NA
