seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,weeknumber,geo_description,age_label,week_start,week_end,year_week_num,mmwrid,coverage_area,region_name,callout
58,,,0.06,1,8,105,1882,113,7,State,All,2019-02-10,2019-02-16,7,2981,state,Michigan,At or Above Threshold
58,,,0.069,1,10,124,1941,134,8,State,All,2019-02-17,2019-02-23,8,2982,state,Michigan,At or Above Threshold
58,,,0.064,1,7,127,2091,134,9,State,All,2019-02-24,2019-03-02,9,2983,state,Michigan,At or Above Threshold
58,,,0.061,1,14,111,2034,125,10,State,All,2019-03-03,2019-03-09,10,2984,state,Michigan,At or Above Threshold
58,,,0.068,1,9,128,2029,137,11,State,All,2019-03-10,2019-03-16,11,2985,state,Michigan,At or Above Threshold
58,,,0.061,1,15,103,1941,118,12,State,All,2019-03-17,2019-03-23,12,2986,state,Michigan,At or Above Threshold
58,,,0.079,1,24,125,1896,149,13,State,All,2019-03-24,2019-03-30,13,2987,state,Michigan,At or Above Threshold
58,,,0.078,1,18,132,1925,150,14,State,All,2019-03-31,2019-04-06,14,2988,state,Michigan,At or Above Threshold
58,,,0.07,1,25,110,1926,135,15,State,All,2019-04-07,2019-04-13,15,2989,state,Michigan,At or Above Threshold
58,,,0.07400000000000001,1,15,123,1855,138,16,State,All,2019-04-14,2019-04-20,16,2990,state,Michigan,At or Above Threshold
58,,,0.063,1,8,113,1908,121,17,State,All,2019-04-21,2019-04-27,17,2991,state,Michigan,At or Above Threshold
58,,,0.069,1,9,120,1860,129,18,State,All,2019-04-28,2019-05-04,18,2992,state,Michigan,At or Above Threshold
58,,,0.05,1,4,88,1835,92,19,State,All,2019-05-05,2019-05-11,19,2993,state,Michigan,At or Above Threshold
58,,,0.062,1,2,114,1862,116,20,State,All,2019-05-12,2019-05-18,20,2994,state,Michigan,At or Above Threshold
58,,,0.053,1,1,101,1916,102,21,State,All,2019-05-19,2019-05-25,21,2995,state,Michigan,At or Above Threshold
58,,,0.057,1,2,102,1835,104,22,State,All,2019-05-26,2019-06-01,22,2996,state,Michigan,At or Above Threshold
58,,,0.066,0.986,2,117,1794,119,23,State,All,2019-06-02,2019-06-08,23,2997,state,Michigan,At or Above Threshold
58,,,0.053,1,0,97,1827,97,24,State,All,2019-06-09,2019-06-15,24,2998,state,Michigan,At or Above Threshold
58,,,0.047,1,0,86,1835,86,25,State,All,2019-06-16,2019-06-22,25,2999,state,Michigan,At or Above Threshold
58,,,0.06,1,0,110,1831,110,26,State,All,2019-06-23,2019-06-29,26,3000,state,Michigan,At or Above Threshold
58,,,0.059000000000000004,1,0,108,1830,108,27,State,All,2019-06-30,2019-07-06,27,3001,state,Michigan,At or Above Threshold
58,,,0.048,1,1,87,1835,88,28,State,All,2019-07-07,2019-07-13,28,3002,state,Michigan,At or Above Threshold
58,,,0.040999999999999995,1,1,75,1863,76,29,State,All,2019-07-14,2019-07-20,29,3003,state,Michigan,At or Above Threshold
58,,,0.053,0.955,0,92,1738,92,30,State,All,2019-07-21,2019-07-27,30,3004,state,Michigan,At or Above Threshold
58,,,0.044000000000000004,0.9890000000000001,0,79,1799,79,31,State,All,2019-07-28,2019-08-03,31,3005,state,Michigan,At or Above Threshold
58,,,0.042,0.99,0,75,1801,75,32,State,All,2019-08-04,2019-08-10,32,3006,state,Michigan,At or Above Threshold
58,,,0.047,0.9690000000000001,0,82,1763,82,33,State,All,2019-08-11,2019-08-17,33,3007,state,Michigan,At or Above Threshold
58,,,0.04,0.9620000000000001,0,70,1750,70,34,State,All,2019-08-18,2019-08-24,34,3008,state,Michigan,At or Above Threshold
58,,,0.052000000000000005,0.955,0,91,1738,91,35,State,All,2019-08-25,2019-08-31,35,3009,state,Michigan,At or Above Threshold
58,,,0.052000000000000005,1,0,95,1832,95,36,State,All,2019-09-01,2019-09-07,36,3010,state,Michigan,At or Above Threshold
58,,,0.040999999999999995,0.97,0,73,1764,73,37,State,All,2019-09-08,2019-09-14,37,3011,state,Michigan,At or Above Threshold
58,,,0.046,0.992,0,83,1805,83,38,State,All,2019-09-15,2019-09-21,38,3012,state,Michigan,At or Above Threshold
58,,,0.064,1,0,119,1868,119,39,State,All,2019-09-22,2019-09-28,39,3013,state,Michigan,At or Above Threshold
58,,,0.063,1,1,54,870,55,40,State,All,2018-09-30,2018-10-06,40,2962,state,Minnesota,At or Above Threshold
58,,,0.063,1,0,56,890,56,41,State,All,2018-10-07,2018-10-13,41,2963,state,Minnesota,At or Above Threshold
58,,,0.071,1,0,62,877,62,42,State,All,2018-10-14,2018-10-20,42,2964,state,Minnesota,At or Above Threshold
58,,,0.057999999999999996,1,0,51,885,51,43,State,All,2018-10-21,2018-10-27,43,2965,state,Minnesota,At or Above Threshold
58,,,0.049,1,0,43,870,43,44,State,All,2018-10-28,2018-11-03,44,2966,state,Minnesota,At or Above Threshold
58,,,0.057,1,0,54,943,54,45,State,All,2018-11-04,2018-11-10,45,2967,state,Minnesota,At or Above Threshold
58,,,0.055,1,1,49,913,50,46,State,All,2018-11-11,2018-11-17,46,2968,state,Minnesota,At or Above Threshold
58,,,0.065,1,0,56,857,56,47,State,All,2018-11-18,2018-11-24,47,2969,state,Minnesota,At or Above Threshold
58,,,0.066,1,0,57,862,57,48,State,All,2018-11-25,2018-12-01,48,2970,state,Minnesota,At or Above Threshold
58,,,0.07400000000000001,1,1,64,878,65,49,State,All,2018-12-02,2018-12-08,49,2971,state,Minnesota,At or Above Threshold
58,,,0.057999999999999996,1,0,51,880,51,50,State,All,2018-12-09,2018-12-15,50,2972,state,Minnesota,At or Above Threshold
58,,,0.071,1,1,61,874,62,51,State,All,2018-12-16,2018-12-22,51,2973,state,Minnesota,At or Above Threshold
58,,,0.064,1,2,53,864,55,52,State,All,2018-12-23,2018-12-29,52,2974,state,Minnesota,At or Above Threshold
58,,,0.083,1,1,76,927,77,1,State,All,2018-12-30,2019-01-05,1,2975,state,Minnesota,At or Above Threshold
58,,,0.069,1,2,63,936,65,2,State,All,2019-01-06,2019-01-12,2,2976,state,Minnesota,At or Above Threshold
58,,,0.08,1,1,76,957,77,3,State,All,2019-01-13,2019-01-19,3,2977,state,Minnesota,At or Above Threshold
58,,,0.07400000000000001,1,6,60,897,66,4,State,All,2019-01-20,2019-01-26,4,2978,state,Minnesota,At or Above Threshold
58,,,0.07200000000000001,1,0,68,943,68,5,State,All,2019-01-27,2019-02-02,5,2979,state,Minnesota,At or Above Threshold
58,,,0.065,1,8,56,990,64,6,State,All,2019-02-03,2019-02-09,6,2980,state,Minnesota,At or Above Threshold
58,,,0.07400000000000001,1,5,62,906,67,7,State,All,2019-02-10,2019-02-16,7,2981,state,Minnesota,At or Above Threshold
58,,,0.07200000000000001,1,3,61,884,64,8,State,All,2019-02-17,2019-02-23,8,2982,state,Minnesota,At or Above Threshold
58,,,0.075,1,5,57,822,62,9,State,All,2019-02-24,2019-03-02,9,2983,state,Minnesota,At or Above Threshold
58,,,0.066,1,6,55,921,61,10,State,All,2019-03-03,2019-03-09,10,2984,state,Minnesota,At or Above Threshold
58,,,0.066,1,5,53,873,58,11,State,All,2019-03-10,2019-03-16,11,2985,state,Minnesota,At or Above Threshold
58,,,0.059000000000000004,1,10,40,845,50,12,State,All,2019-03-17,2019-03-23,12,2986,state,Minnesota,At or Above Threshold
58,,,0.064,1,9,48,890,57,13,State,All,2019-03-24,2019-03-30,13,2987,state,Minnesota,At or Above Threshold
58,,,0.063,1,5,49,853,54,14,State,All,2019-03-31,2019-04-06,14,2988,state,Minnesota,At or Above Threshold
58,,,0.071,1,5,56,858,61,15,State,All,2019-04-07,2019-04-13,15,2989,state,Minnesota,At or Above Threshold
58,,,0.073,1,4,61,886,65,16,State,All,2019-04-14,2019-04-20,16,2990,state,Minnesota,At or Above Threshold
58,,,0.063,1,4,48,827,52,17,State,All,2019-04-21,2019-04-27,17,2991,state,Minnesota,At or Above Threshold
58,,,0.055999999999999994,1,4,44,851,48,18,State,All,2019-04-28,2019-05-04,18,2992,state,Minnesota,At or Above Threshold
58,,,0.061,1,2,52,880,54,19,State,All,2019-05-05,2019-05-11,19,2993,state,Minnesota,At or Above Threshold
58,,,0.062,1,0,56,907,56,20,State,All,2019-05-12,2019-05-18,20,2994,state,Minnesota,At or Above Threshold
58,,,0.076,1,0,62,819,62,21,State,All,2019-05-19,2019-05-25,21,2995,state,Minnesota,At or Above Threshold
58,,,0.07200000000000001,1,1,61,861,62,22,State,All,2019-05-26,2019-06-01,22,2996,state,Minnesota,At or Above Threshold
58,,,0.055999999999999994,1,0,47,841,47,23,State,All,2019-06-02,2019-06-08,23,2997,state,Minnesota,At or Above Threshold
58,,,0.055999999999999994,0.998,0,45,809,45,24,State,All,2019-06-09,2019-06-15,24,2998,state,Minnesota,At or Above Threshold
58,,,0.067,0.977,1,52,792,53,25,State,All,2019-06-16,2019-06-22,25,2999,state,Minnesota,At or Above Threshold
58,,,0.067,0.992,0,54,804,54,26,State,All,2019-06-23,2019-06-29,26,3000,state,Minnesota,At or Above Threshold
58,,,0.048,1,0,40,832,40,27,State,All,2019-06-30,2019-07-06,27,3001,state,Minnesota,At or Above Threshold
58,,,0.064,1,0,53,829,53,28,State,All,2019-07-07,2019-07-13,28,3002,state,Minnesota,At or Above Threshold
58,,,0.044000000000000004,0.961,0,34,779,34,29,State,All,2019-07-14,2019-07-20,29,3003,state,Minnesota,At or Above Threshold
58,,,0.062,1,0,51,826,51,30,State,All,2019-07-21,2019-07-27,30,3004,state,Minnesota,At or Above Threshold
58,,,0.053,1,0,45,842,45,31,State,All,2019-07-28,2019-08-03,31,3005,state,Minnesota,At or Above Threshold
58,,,0.057999999999999996,1,0,51,874,51,32,State,All,2019-08-04,2019-08-10,32,3006,state,Minnesota,At or Above Threshold
58,,,0.05,1,0,42,840,42,33,State,All,2019-08-11,2019-08-17,33,3007,state,Minnesota,At or Above Threshold
58,,,0.049,1,0,40,818,40,34,State,All,2019-08-18,2019-08-24,34,3008,state,Minnesota,At or Above Threshold
58,,,0.069,1,0,56,817,56,35,State,All,2019-08-25,2019-08-31,35,3009,state,Minnesota,At or Above Threshold
58,,,0.057999999999999996,1,1,49,855,50,36,State,All,2019-09-01,2019-09-07,36,3010,state,Minnesota,At or Above Threshold
58,,,0.040999999999999995,0.929,0,31,753,31,37,State,All,2019-09-08,2019-09-14,37,3011,state,Minnesota,At or Above Threshold
58,,,0.061,1,0,55,900,55,38,State,All,2019-09-15,2019-09-21,38,3012,state,Minnesota,At or Above Threshold
58,,,0.05,1,0,44,883,44,39,State,All,2019-09-22,2019-09-28,39,3013,state,Minnesota,At or Above Threshold
58,,,0.063,0.977,0,37,587,37,40,State,All,2018-09-30,2018-10-06,40,2962,state,Mississippi,At or Above Threshold
58,,,0.065,1,0,39,604,39,41,State,All,2018-10-07,2018-10-13,41,2963,state,Mississippi,At or Above Threshold
58,,,0.075,0.96,0,43,577,43,42,State,All,2018-10-14,2018-10-20,42,2964,state,Mississippi,At or Above Threshold
58,,,0.065,1,0,41,634,41,43,State,All,2018-10-21,2018-10-27,43,2965,state,Mississippi,At or Above Threshold
58,,,0.064,0.9620000000000001,0,37,578,37,44,State,All,2018-10-28,2018-11-03,44,2966,state,Mississippi,At or Above Threshold
58,,,0.071,0.983,0,42,591,42,45,State,All,2018-11-04,2018-11-10,45,2967,state,Mississippi,At or Above Threshold
58,,,0.057,1,0,37,651,37,46,State,All,2018-11-11,2018-11-17,46,2968,state,Mississippi,At or Above Threshold
58,,,0.073,1,0,47,644,47,47,State,All,2018-11-18,2018-11-24,47,2969,state,Mississippi,At or Above Threshold
58,,,0.06,1,0,38,632,38,48,State,All,2018-11-25,2018-12-01,48,2970,state,Mississippi,At or Above Threshold
58,,,0.068,1,4,40,649,44,49,State,All,2018-12-02,2018-12-08,49,2971,state,Mississippi,At or Above Threshold
58,,,0.078,1,0,48,617,48,50,State,All,2018-12-09,2018-12-15,50,2972,state,Mississippi,At or Above Threshold
58,,,0.064,1,0,41,639,41,51,State,All,2018-12-16,2018-12-22,51,2973,state,Mississippi,At or Above Threshold
58,,,0.07400000000000001,1,2,44,618,46,52,State,All,2018-12-23,2018-12-29,52,2974,state,Mississippi,At or Above Threshold
58,,,0.066,1,1,44,686,45,1,State,All,2018-12-30,2019-01-05,1,2975,state,Mississippi,At or Above Threshold
58,,,0.06,1,0,40,664,40,2,State,All,2019-01-06,2019-01-12,2,2976,state,Mississippi,At or Above Threshold
58,,,0.079,1,3,49,660,52,3,State,All,2019-01-13,2019-01-19,3,2977,state,Mississippi,At or Above Threshold
58,,,0.075,1,1,47,642,48,4,State,All,2019-01-20,2019-01-26,4,2978,state,Mississippi,At or Above Threshold
58,,,0.08,1,2,52,672,54,5,State,All,2019-01-27,2019-02-02,5,2979,state,Mississippi,At or Above Threshold
58,,,0.081,1,0,59,724,59,6,State,All,2019-02-03,2019-02-09,6,2980,state,Mississippi,At or Above Threshold
58,,,0.081,1,5,51,691,56,7,State,All,2019-02-10,2019-02-16,7,2981,state,Mississippi,At or Above Threshold
58,,,0.084,1,5,51,668,56,8,State,All,2019-02-17,2019-02-23,8,2982,state,Mississippi,At or Above Threshold
58,,,0.08,1,5,46,635,51,9,State,All,2019-02-24,2019-03-02,9,2983,state,Mississippi,At or Above Threshold
58,,,0.063,1,5,38,678,43,10,State,All,2019-03-03,2019-03-09,10,2984,state,Mississippi,At or Above Threshold
58,,,0.071,1,1,45,644,46,11,State,All,2019-03-10,2019-03-16,11,2985,state,Mississippi,At or Above Threshold
58,,,0.081,1,2,52,664,54,12,State,All,2019-03-17,2019-03-23,12,2986,state,Mississippi,At or Above Threshold
58,,,0.068,1,1,41,618,42,13,State,All,2019-03-24,2019-03-30,13,2987,state,Mississippi,At or Above Threshold
58,,,0.076,1,1,50,673,51,14,State,All,2019-03-31,2019-04-06,14,2988,state,Mississippi,At or Above Threshold
58,,,0.08,1,2,50,648,52,15,State,All,2019-04-07,2019-04-13,15,2989,state,Mississippi,At or Above Threshold
58,,,0.079,0.965,3,43,580,46,16,State,All,2019-04-14,2019-04-20,16,2990,state,Mississippi,At or Above Threshold
58,,,0.078,1,0,50,644,50,17,State,All,2019-04-21,2019-04-27,17,2991,state,Mississippi,At or Above Threshold
58,,,0.069,1,1,44,656,45,18,State,All,2019-04-28,2019-05-04,18,2992,state,Mississippi,At or Above Threshold
58,,,0.073,1,0,47,641,47,19,State,All,2019-05-05,2019-05-11,19,2993,state,Mississippi,At or Above Threshold
58,,,0.073,1,0,45,614,45,20,State,All,2019-05-12,2019-05-18,20,2994,state,Mississippi,At or Above Threshold
58,,,0.057,1,1,36,644,37,21,State,All,2019-05-19,2019-05-25,21,2995,state,Mississippi,At or Above Threshold
58,,,0.069,1,0,47,680,47,22,State,All,2019-05-26,2019-06-01,22,2996,state,Mississippi,At or Above Threshold
58,,,0.07,1,0,44,633,44,23,State,All,2019-06-02,2019-06-08,23,2997,state,Mississippi,At or Above Threshold
58,,,0.08,1,2,48,627,50,24,State,All,2019-06-09,2019-06-15,24,2998,state,Mississippi,At or Above Threshold
58,,,0.071,0.965,0,41,580,41,25,State,All,2019-06-16,2019-06-22,25,2999,state,Mississippi,At or Above Threshold
58,,,0.067,0.987,0,40,593,40,26,State,All,2019-06-23,2019-06-29,26,3000,state,Mississippi,At or Above Threshold
58,,,0.068,0.997,0,41,599,41,27,State,All,2019-06-30,2019-07-06,27,3001,state,Mississippi,At or Above Threshold
58,,,0.046,1,0,30,653,30,28,State,All,2019-07-07,2019-07-13,28,3002,state,Mississippi,At or Above Threshold
58,,,0.055999999999999994,0.985,0,33,592,33,29,State,All,2019-07-14,2019-07-20,29,3003,state,Mississippi,At or Above Threshold
58,,,0.085,0.9,0,46,541,46,30,State,All,2019-07-21,2019-07-27,30,3004,state,Mississippi,At or Above Threshold
58,,,0.069,1,0,43,626,43,31,State,All,2019-07-28,2019-08-03,31,3005,state,Mississippi,At or Above Threshold
58,,,0.073,1,0,47,646,47,32,State,All,2019-08-04,2019-08-10,32,3006,state,Mississippi,At or Above Threshold
58,,,0.063,0.998,0,38,600,38,33,State,All,2019-08-11,2019-08-17,33,3007,state,Mississippi,At or Above Threshold
58,,,0.077,0.998,0,46,600,46,34,State,All,2019-08-18,2019-08-24,34,3008,state,Mississippi,At or Above Threshold
58,,,0.06,0.909,0,33,546,33,35,State,All,2019-08-25,2019-08-31,35,3009,state,Mississippi,At or Above Threshold
58,,,0.067,1,0,42,628,42,36,State,All,2019-09-01,2019-09-07,36,3010,state,Mississippi,At or Above Threshold
58,,,0.061,1,0,39,640,39,37,State,All,2019-09-08,2019-09-14,37,3011,state,Mississippi,At or Above Threshold
58,,,0.057999999999999996,0.922,1,31,554,32,38,State,All,2019-09-15,2019-09-21,38,3012,state,Mississippi,At or Above Threshold
58,,,0.042,0.992,0,25,596,25,39,State,All,2019-09-22,2019-09-28,39,3013,state,Mississippi,At or Above Threshold
58,,,0.039,1,0,45,1158,45,40,State,All,2018-09-30,2018-10-06,40,2962,state,Missouri,At or Above Threshold
58,,,0.059000000000000004,0.987,0,66,1123,66,41,State,All,2018-10-07,2018-10-13,41,2963,state,Missouri,At or Above Threshold
58,,,0.06,0.99,1,67,1127,68,42,State,All,2018-10-14,2018-10-20,42,2964,state,Missouri,At or Above Threshold
58,,,0.055,1,0,69,1245,69,43,State,All,2018-10-21,2018-10-27,43,2965,state,Missouri,At or Above Threshold
58,,,0.046,1,1,55,1211,56,44,State,All,2018-10-28,2018-11-03,44,2966,state,Missouri,At or Above Threshold
58,,,0.043,1,0,50,1168,50,45,State,All,2018-11-04,2018-11-10,45,2967,state,Missouri,At or Above Threshold
58,,,0.057999999999999996,1,0,70,1206,70,46,State,All,2018-11-11,2018-11-17,46,2968,state,Missouri,At or Above Threshold
58,,,0.06,1,1,71,1202,72,47,State,All,2018-11-18,2018-11-24,47,2969,state,Missouri,At or Above Threshold
58,,,0.064,1,0,73,1141,73,48,State,All,2018-11-25,2018-12-01,48,2970,state,Missouri,At or Above Threshold
58,,,0.057999999999999996,1,0,72,1231,72,49,State,All,2018-12-02,2018-12-08,49,2971,state,Missouri,At or Above Threshold
58,,,0.055999999999999994,1,0,68,1207,68,50,State,All,2018-12-09,2018-12-15,50,2972,state,Missouri,At or Above Threshold
58,,,0.061,1,4,72,1238,76,51,State,All,2018-12-16,2018-12-22,51,2973,state,Missouri,At or Above Threshold
58,,,0.051,1,1,60,1203,61,52,State,All,2018-12-23,2018-12-29,52,2974,state,Missouri,At or Above Threshold
58,,,0.046,1,2,55,1239,57,1,State,All,2018-12-30,2019-01-05,1,2975,state,Missouri,At or Above Threshold
58,,,0.07400000000000001,1,4,93,1312,97,2,State,All,2019-01-06,2019-01-12,2,2976,state,Missouri,At or Above Threshold
58,,,0.077,1,3,95,1278,98,3,State,All,2019-01-13,2019-01-19,3,2977,state,Missouri,At or Above Threshold
58,,,0.065,1,2,78,1227,80,4,State,All,2019-01-20,2019-01-26,4,2978,state,Missouri,At or Above Threshold
58,,,0.069,1,1,85,1250,86,5,State,All,2019-01-27,2019-02-02,5,2979,state,Missouri,At or Above Threshold
58,,,0.069,1,13,75,1278,88,6,State,All,2019-02-03,2019-02-09,6,2980,state,Missouri,At or Above Threshold
58,,,0.057999999999999996,1,5,72,1318,77,7,State,All,2019-02-10,2019-02-16,7,2981,state,Missouri,At or Above Threshold
58,,,0.076,1,7,88,1248,95,8,State,All,2019-02-17,2019-02-23,8,2982,state,Missouri,At or Above Threshold
58,,,0.054000000000000006,1,11,55,1232,66,9,State,All,2019-02-24,2019-03-02,9,2983,state,Missouri,At or Above Threshold
58,,,0.07400000000000001,1,13,80,1251,93,10,State,All,2019-03-03,2019-03-09,10,2984,state,Missouri,At or Above Threshold
58,,,0.071,1,10,82,1301,92,11,State,All,2019-03-10,2019-03-16,11,2985,state,Missouri,At or Above Threshold
58,,,0.07,1,15,75,1280,90,12,State,All,2019-03-17,2019-03-23,12,2986,state,Missouri,At or Above Threshold
58,,,0.066,1,9,73,1249,82,13,State,All,2019-03-24,2019-03-30,13,2987,state,Missouri,At or Above Threshold
58,,,0.076,1,16,71,1149,87,14,State,All,2019-03-31,2019-04-06,14,2988,state,Missouri,At or Above Threshold
58,,,0.071,1,3,80,1163,83,15,State,All,2019-04-07,2019-04-13,15,2989,state,Missouri,At or Above Threshold
58,,,0.054000000000000006,1,2,62,1180,64,16,State,All,2019-04-14,2019-04-20,16,2990,state,Missouri,At or Above Threshold
58,,,0.053,1,1,63,1207,64,17,State,All,2019-04-21,2019-04-27,17,2991,state,Missouri,At or Above Threshold
58,,,0.043,1,2,49,1183,51,18,State,All,2019-04-28,2019-05-04,18,2992,state,Missouri,At or Above Threshold
58,,,0.057999999999999996,0.9640000000000001,1,63,1097,64,19,State,All,2019-05-05,2019-05-11,19,2993,state,Missouri,At or Above Threshold
58,,,0.065,1,0,80,1231,80,20,State,All,2019-05-12,2019-05-18,20,2994,state,Missouri,At or Above Threshold
58,,,0.061,1,1,75,1247,76,21,State,All,2019-05-19,2019-05-25,21,2995,state,Missouri,At or Above Threshold
58,,,0.055,0.9940000000000001,2,60,1131,62,22,State,All,2019-05-26,2019-06-01,22,2996,state,Missouri,At or Above Threshold
58,,,0.045,0.976,0,50,1111,50,23,State,All,2019-06-02,2019-06-08,23,2997,state,Missouri,At or Above Threshold
58,,,0.053,0.998,0,60,1136,60,24,State,All,2019-06-09,2019-06-15,24,2998,state,Missouri,At or Above Threshold
58,,,0.061,1,0,70,1153,70,25,State,All,2019-06-16,2019-06-22,25,2999,state,Missouri,At or Above Threshold
58,,,0.051,1,0,63,1243,63,26,State,All,2019-06-23,2019-06-29,26,3000,state,Missouri,At or Above Threshold
58,,,0.054000000000000006,1,0,65,1207,65,27,State,All,2019-06-30,2019-07-06,27,3001,state,Missouri,At or Above Threshold
58,,,0.046,1,0,55,1196,55,28,State,All,2019-07-07,2019-07-13,28,3002,state,Missouri,At or Above Threshold
58,,,0.042,1,0,48,1145,48,29,State,All,2019-07-14,2019-07-20,29,3003,state,Missouri,At or Above Threshold
58,,,0.054000000000000006,1,0,63,1165,63,30,State,All,2019-07-21,2019-07-27,30,3004,state,Missouri,At or Above Threshold
58,,,0.053,0.953,1,57,1085,58,31,State,All,2019-07-28,2019-08-03,31,3005,state,Missouri,At or Above Threshold
