region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date
HHS Regions,Region 9,2018,38,510,0,1,0.196078,0,0.196078,2018-09-16
HHS Regions,Region 10,2018,38,521,8,2,1.91939,1.53551,0.383877,2018-09-16
HHS Regions,Region 1,2018,39,793,8,1,1.13493,1.00883,0.126103,2018-09-23
HHS Regions,Region 2,2018,39,1664,8,3,0.661058,0.480769,0.180288,2018-09-23
HHS Regions,Region 3,2018,39,1028,5,0,0.486381,0.486381,0,2018-09-23
HHS Regions,Region 4,2018,39,3461,112,35,4.24733,3.23606,1.01127,2018-09-23
HHS Regions,Region 5,2018,39,3056,16,4,0.65445,0.52356,0.13089,2018-09-23
HHS Regions,Region 6,2018,39,1721,7,4,0.639163,0.40674,0.232423,2018-09-23
HHS Regions,Region 7,2018,39,938,2,0,0.21322,0.21322,0,2018-09-23
HHS Regions,Region 8,2018,39,920,3,0,0.326087,0.326087,0,2018-09-23
HHS Regions,Region 9,2018,39,550,5,0,0.909091,0.909091,0,2018-09-23
HHS Regions,Region 10,2018,39,632,3,5,1.26582,0.474684,0.791139,2018-09-23
HHS Regions,Region 1,2018,40,922,2,1,0.32538,0.21692,0.10846,2018-09-30
HHS Regions,Region 2,2018,40,1735,10,3,0.74928,0.576369,0.172911,2018-09-30
HHS Regions,Region 3,2018,40,1181,3,1,0.338696,0.254022,0.084674,2018-09-30
HHS Regions,Region 4,2018,40,3995,163,45,5.20651,4.0801,1.12641,2018-09-30
HHS Regions,Region 5,2018,40,3260,7,6,0.398773,0.214724,0.184049,2018-09-30
HHS Regions,Region 6,2018,40,1948,15,12,1.38604,0.770021,0.616016,2018-09-30
HHS Regions,Region 7,2018,40,942,3,0,0.318471,0.318471,0,2018-09-30
HHS Regions,Region 8,2018,40,998,4,1,0.501002,0.400802,0.1002,2018-09-30
HHS Regions,Region 9,2018,40,669,4,1,0.747384,0.597907,0.149477,2018-09-30
HHS Regions,Region 10,2018,40,878,7,1,0.911162,0.797267,0.113895,2018-09-30
HHS Regions,Region 1,2018,41,971,2,2,0.411946,0.205973,0.205973,2018-10-07
HHS Regions,Region 2,2018,41,2280,11,2,0.570175,0.482456,0.0877193,2018-10-07
HHS Regions,Region 3,2018,41,1244,4,3,0.562701,0.321543,0.241158,2018-10-07
HHS Regions,Region 4,2018,41,4018,148,48,4.87805,3.68342,1.19462,2018-10-07
HHS Regions,Region 5,2018,41,3613,14,6,0.553557,0.38749,0.166067,2018-10-07
HHS Regions,Region 6,2018,41,2187,17,16,1.50892,0.777321,0.731596,2018-10-07
HHS Regions,Region 7,2018,41,1011,0,0,0,0,0,2018-10-07
HHS Regions,Region 8,2018,41,1051,7,0,0.666032,0.666032,0,2018-10-07
HHS Regions,Region 9,2018,41,698,9,1,1.43266,1.2894,0.143266,2018-10-07
HHS Regions,Region 10,2018,41,962,11,5,1.6632,1.14345,0.519751,2018-10-07
HHS Regions,Region 1,2018,42,1110,2,0,0.18018,0.18018,0,2018-10-14
HHS Regions,Region 2,2018,42,2394,7,0,0.292398,0.292398,0,2018-10-14
HHS Regions,Region 3,2018,42,1315,10,2,0.912548,0.760456,0.152091,2018-10-14
HHS Regions,Region 4,2018,42,4795,246,57,6.31908,5.13034,1.18874,2018-10-14
HHS Regions,Region 5,2018,42,4064,10,5,0.369094,0.246063,0.123031,2018-10-14
HHS Regions,Region 6,2018,42,2403,19,19,1.58136,0.790678,0.790678,2018-10-14
HHS Regions,Region 7,2018,42,1144,3,0,0.262238,0.262238,0,2018-10-14
HHS Regions,Region 8,2018,42,1173,4,0,0.341006,0.341006,0,2018-10-14
HHS Regions,Region 9,2018,42,777,5,5,1.287,0.643501,0.643501,2018-10-14
HHS Regions,Region 10,2018,42,1046,6,3,0.860421,0.573614,0.286807,2018-10-14
HHS Regions,Region 1,2018,43,1152,12,4,1.38889,1.04167,0.347222,2018-10-21
HHS Regions,Region 2,2018,43,2511,11,3,0.557547,0.438072,0.119474,2018-10-21
HHS Regions,Region 3,2018,43,1518,7,1,0.527009,0.461133,0.0658762,2018-10-21
HHS Regions,Region 4,2018,43,5054,251,67,6.29205,4.96636,1.32568,2018-10-21
HHS Regions,Region 5,2018,43,4288,21,8,0.676306,0.489739,0.186567,2018-10-21
HHS Regions,Region 6,2018,43,2560,21,14,1.36719,0.820313,0.546875,2018-10-21
HHS Regions,Region 7,2018,43,1205,3,0,0.248963,0.248963,0,2018-10-21
HHS Regions,Region 8,2018,43,1273,4,1,0.392773,0.314218,0.0785546,2018-10-21
HHS Regions,Region 9,2018,43,812,4,0,0.492611,0.492611,0,2018-10-21
HHS Regions,Region 10,2018,43,1084,6,3,0.830258,0.553506,0.276753,2018-10-21
HHS Regions,Region 1,2018,44,1279,19,5,1.87647,1.48554,0.39093,2018-10-28
HHS Regions,Region 2,2018,44,2438,12,2,0.574241,0.492207,0.0820345,2018-10-28
HHS Regions,Region 3,2018,44,1589,2,1,0.188798,0.125865,0.0629327,2018-10-28
HHS Regions,Region 4,2018,44,5306,257,50,5.7859,4.84357,0.942329,2018-10-28
HHS Regions,Region 5,2018,44,4408,36,6,0.952813,0.816697,0.136116,2018-10-28
HHS Regions,Region 6,2018,44,3074,34,26,1.95185,1.10605,0.845804,2018-10-28
HHS Regions,Region 7,2018,44,1238,0,0,0,0,0,2018-10-28
HHS Regions,Region 8,2018,44,1310,8,4,0.916031,0.610687,0.305344,2018-10-28
HHS Regions,Region 9,2018,44,908,14,3,1.87225,1.54185,0.330396,2018-10-28
HHS Regions,Region 10,2018,44,946,8,2,1.05708,0.845666,0.211416,2018-10-28
HHS Regions,Region 1,2018,45,1268,25,0,1.97161,1.97161,0,2018-11-04
HHS Regions,Region 2,2018,45,2456,25,1,1.05863,1.01792,0.0407166,2018-11-04
HHS Regions,Region 3,2018,45,1620,4,4,0.493827,0.246914,0.246914,2018-11-04
HHS Regions,Region 4,2018,45,5566,367,61,7.68954,6.5936,1.09594,2018-11-04
HHS Regions,Region 5,2018,45,4564,49,10,1.29273,1.07362,0.219106,2018-11-04
HHS Regions,Region 6,2018,45,3229,36,15,1.57944,1.1149,0.46454,2018-11-04
HHS Regions,Region 7,2018,45,1306,6,0,0.459418,0.459418,0,2018-11-04
HHS Regions,Region 8,2018,45,1358,12,1,0.95729,0.883652,0.0736377,2018-11-04
HHS Regions,Region 9,2018,45,973,14,2,1.6444,1.43885,0.20555,2018-11-04
HHS Regions,Region 10,2018,45,1223,8,4,0.981194,0.654129,0.327065,2018-11-04
HHS Regions,Region 1,2018,46,1234,14,4,1.45867,1.13452,0.324149,2018-11-11
HHS Regions,Region 2,2018,46,2492,32,1,1.32424,1.28411,0.0401284,2018-11-11
HHS Regions,Region 3,2018,46,1704,9,2,0.64554,0.528169,0.117371,2018-11-11
HHS Regions,Region 4,2018,46,5833,418,60,8.19475,7.16612,1.02863,2018-11-11
HHS Regions,Region 5,2018,46,4900,81,12,1.89796,1.65306,0.244898,2018-11-11
HHS Regions,Region 6,2018,46,3348,37,22,1.76225,1.10514,0.657109,2018-11-11
HHS Regions,Region 7,2018,46,1460,23,0,1.57534,1.57534,0,2018-11-11
HHS Regions,Region 8,2018,46,1362,23,1,1.76211,1.68869,0.0734214,2018-11-11
HHS Regions,Region 9,2018,46,995,18,0,1.80905,1.80905,0,2018-11-11
HHS Regions,Region 10,2018,46,1191,13,4,1.42737,1.09152,0.335852,2018-11-11
HHS Regions,Region 1,2018,47,1256,24,0,1.91083,1.91083,0,2018-11-18
HHS Regions,Region 2,2018,47,2563,40,4,1.71674,1.56067,0.156067,2018-11-18
HHS Regions,Region 3,2018,47,1708,26,1,1.5808,1.52225,0.058548,2018-11-18
HHS Regions,Region 4,2018,47,5930,497,40,9.05565,8.38111,0.674536,2018-11-18
HHS Regions,Region 5,2018,47,4725,87,8,2.01058,1.84127,0.169312,2018-11-18
HHS Regions,Region 6,2018,47,3576,98,18,3.24385,2.74049,0.503356,2018-11-18
HHS Regions,Region 7,2018,47,1336,35,0,2.61976,2.61976,0,2018-11-18
HHS Regions,Region 8,2018,47,1372,25,3,2.04082,1.82216,0.218659,2018-11-18
HHS Regions,Region 9,2018,47,989,38,1,3.94338,3.84226,0.101112,2018-11-18
HHS Regions,Region 10,2018,47,1317,27,1,2.12604,2.05011,0.0759301,2018-11-18
HHS Regions,Region 1,2018,48,1551,39,3,2.70793,2.51451,0.193424,2018-11-25
HHS Regions,Region 2,2018,48,2977,75,7,2.75445,2.51931,0.235136,2018-11-25
HHS Regions,Region 3,2018,48,1999,30,3,1.65083,1.50075,0.150075,2018-11-25
HHS Regions,Region 4,2018,48,6171,483,56,8.7344,7.82693,0.90747,2018-11-25
HHS Regions,Region 5,2018,48,5499,126,6,2.40044,2.29133,0.109111,2018-11-25
HHS Regions,Region 6,2018,48,4169,86,25,2.66251,2.06284,0.599664,2018-11-25
HHS Regions,Region 7,2018,48,1640,30,1,1.89024,1.82927,0.0609756,2018-11-25
HHS Regions,Region 8,2018,48,1609,44,1,2.79677,2.73462,0.0621504,2018-11-25
HHS Regions,Region 9,2018,48,1197,69,3,6.01504,5.76441,0.250627,2018-11-25
HHS Regions,Region 10,2018,48,1516,20,2,1.45119,1.31926,0.131926,2018-11-25
HHS Regions,Region 1,2018,49,1568,72,5,4.91071,4.59184,0.318878,2018-12-02
HHS Regions,Region 2,2018,49,3198,108,11,3.72108,3.37711,0.343965,2018-12-02
HHS Regions,Region 3,2018,49,1920,49,3,2.70833,2.55208,0.15625,2018-12-02
HHS Regions,Region 4,2018,49,6612,767,77,12.7647,11.6001,1.16455,2018-12-02
HHS Regions,Region 5,2018,49,5657,181,12,3.4117,3.19958,0.212127,2018-12-02
HHS Regions,Region 6,2018,49,3858,148,27,4.53603,3.83618,0.699844,2018-12-02
HHS Regions,Region 7,2018,49,1706,55,4,3.45838,3.22392,0.234467,2018-12-02
HHS Regions,Region 8,2018,49,1623,90,7,5.97659,5.54529,0.4313,2018-12-02
HHS Regions,Region 9,2018,49,1405,148,5,10.8897,10.5338,0.355872,2018-12-02
HHS Regions,Region 10,2018,49,1531,42,1,2.80862,2.74331,0.0653168,2018-12-02
HHS Regions,Region 1,2018,50,1748,136,5,8.06636,7.78032,0.286041,2018-12-09
HHS Regions,Region 2,2018,50,3579,207,10,6.06315,5.78374,0.279408,2018-12-09
HHS Regions,Region 3,2018,50,2087,103,4,5.12698,4.93531,0.191663,2018-12-09
HHS Regions,Region 4,2018,50,8011,1441,95,19.1736,17.9878,1.18587,2018-12-09
HHS Regions,Region 5,2018,50,6024,306,22,5.44489,5.07968,0.365206,2018-12-09
HHS Regions,Region 6,2018,50,4556,357,43,8.77963,7.83582,0.94381,2018-12-09
HHS Regions,Region 7,2018,50,1861,142,1,7.68404,7.63031,0.0537346,2018-12-09
HHS Regions,Region 8,2018,50,1855,193,9,10.8895,10.4043,0.485175,2018-12-09
HHS Regions,Region 9,2018,50,1735,284,5,16.6571,16.3689,0.288184,2018-12-09
HHS Regions,Region 10,2018,50,1696,73,0,4.30425,4.30425,0,2018-12-09
HHS Regions,Region 1,2018,51,2194,264,1,12.0784,12.0328,0.0455789,2018-12-16
HHS Regions,Region 2,2018,51,4013,354,5,8.94593,8.82133,0.124595,2018-12-16
HHS Regions,Region 3,2018,51,2455,183,2,7.53564,7.45418,0.0814664,2018-12-16
HHS Regions,Region 4,2018,51,9176,2134,95,24.2916,23.2563,1.03531,2018-12-16
HHS Regions,Region 5,2018,51,6779,605,25,9.29341,8.9246200000000009,0.368786,2018-12-16
HHS Regions,Region 6,2018,51,5388,816,43,15.9428,15.1448,0.79807,2018-12-16
HHS Regions,Region 7,2018,51,2368,223,1,9.45946,9.41723,0.0422297,2018-12-16
HHS Regions,Region 8,2018,51,2332,307,13,13.7221,13.1647,0.557461,2018-12-16
HHS Regions,Region 9,2018,51,1827,272,6,15.2162,14.8878,0.328407,2018-12-16
HHS Regions,Region 10,2018,51,1891,131,1,6.98043,6.92755,0.0528821,2018-12-16
HHS Regions,Region 1,2018,52,2731,465,5,17.2098,17.0267,0.183083,2018-12-23
HHS Regions,Region 2,2018,52,4349,628,9,14.647,14.4401,0.206944,2018-12-23
HHS Regions,Region 3,2018,52,2629,276,12,10.9547,10.4983,0.456447,2018-12-23
HHS Regions,Region 4,2018,52,10227,2246,114,23.0762,21.9615,1.1147,2018-12-23
HHS Regions,Region 5,2018,52,7944,1005,17,12.8651,12.6511,0.213998,2018-12-23
HHS Regions,Region 6,2018,52,5373,940,54,18.4999,17.4949,1.00503,2018-12-23
HHS Regions,Region 7,2018,52,2871,320,2,11.2156,11.1459,0.0696621,2018-12-23
HHS Regions,Region 8,2018,52,3007,475,18,16.3951,15.7965,0.598603,2018-12-23
HHS Regions,Region 9,2018,52,1941,287,9,15.2499,14.7862,0.463679,2018-12-23
HHS Regions,Region 10,2018,52,2305,207,4,9.15401,8.98048,0.173536,2018-12-23
HHS Regions,Region 1,2019,1,3314,552,1,16.6868,16.6566,0.030175,2018-12-30
HHS Regions,Region 2,2019,1,5061,680,4,13.5151,13.4361,0.0790358,2018-12-30
HHS Regions,Region 3,2019,1,2975,247,4,8.43697,8.30252,0.134454,2018-12-30
HHS Regions,Region 4,2019,1,8213,1055,55,13.5152,12.8455,0.66967,2018-12-30
HHS Regions,Region 5,2019,1,9514,856,12,9.1234,8.99727,0.12613,2018-12-30
HHS Regions,Region 6,2019,1,5018,612,53,13.2523,12.1961,1.0562,2018-12-30
HHS Regions,Region 7,2019,1,2712,268,2,9.95575,9.88201,0.0737463,2018-12-30
HHS Regions,Region 8,2019,1,3205,469,9,14.9142,14.6334,0.280811,2018-12-30
HHS Regions,Region 9,2019,1,1850,240,7,13.3514,12.973,0.378378,2018-12-30
HHS Regions,Region 10,2019,1,2591,264,6,10.4207,10.1891,0.231571,2018-12-30
HHS Regions,Region 1,2019,2,3305,596,6,18.2148,18.0333,0.181543,2019-01-06
HHS Regions,Region 2,2019,2,5032,712,11,14.368,14.1494,0.218601,2019-01-06
HHS Regions,Region 3,2019,2,2758,242,8,9.06454,8.77447,0.290065,2019-01-06
HHS Regions,Region 4,2019,2,7274,759,62,11.2868,10.4344,0.852351,2019-01-06
HHS Regions,Region 5,2019,2,8227,766,28,9.65115,9.31081,0.340343,2019-01-06
HHS Regions,Region 6,2019,2,4894,654,68,14.7528,13.3633,1.38946,2019-01-06
HHS Regions,Region 7,2019,2,2603,292,2,11.2947,11.2178,0.0768344,2019-01-06
HHS Regions,Region 8,2019,2,2842,484,20,17.734,17.0303,0.70373,2019-01-06
HHS Regions,Region 9,2019,2,2090,296,6,14.4498,14.1627,0.287081,2019-01-06
HHS Regions,Region 10,2019,2,2581,274,7,10.8873,10.616,0.271213,2019-01-06
HHS Regions,Region 1,2019,3,3355,702,5,21.073,20.924,0.149031,2019-01-13
HHS Regions,Region 2,2019,3,4957,858,0,17.3089,17.3089,0,2019-01-13
HHS Regions,Region 3,2019,3,2945,446,7,15.382,15.1443,0.237691,2019-01-13
HHS Regions,Region 4,2019,3,7284,926,74,13.7287,12.7128,1.01593,2019-01-13
HHS Regions,Region 5,2019,3,8138,1084,18,13.5414,13.3202,0.221185,2019-01-13
HHS Regions,Region 6,2019,3,5123,1001,47,20.4568,19.5393,0.917431,2019-01-13
HHS Regions,Region 7,2019,3,2533,332,3,13.2254,13.107,0.118437,2019-01-13
HHS Regions,Region 8,2019,3,3176,648,16,20.9068,20.403,0.503778,2019-01-13
HHS Regions,Region 9,2019,3,1920,272,8,14.5833,14.1667,0.416667,2019-01-13
HHS Regions,Region 10,2019,3,2610,404,9,15.8238,15.4789,0.344828,2019-01-13
HHS Regions,Region 1,2019,4,3538,921,5,26.173,26.0317,0.141323,2019-01-20
HHS Regions,Region 2,2019,4,4923,1088,9,22.2832,22.1003,0.182815,2019-01-20
HHS Regions,Region 3,2019,4,3220,540,13,17.1739,16.7702,0.403727,2019-01-20
HHS Regions,Region 4,2019,4,7705,1171,77,16.1973,15.1979,0.999351,2019-01-20
HHS Regions,Region 5,2019,4,8103,1255,30,15.8583,15.4881,0.370233,2019-01-20
HHS Regions,Region 6,2019,4,5904,1345,66,23.8991,22.7812,1.11789,2019-01-20
HHS Regions,Region 7,2019,4,2626,402,4,15.4608,15.3085,0.152323,2019-01-20
HHS Regions,Region 8,2019,4,3454,797,24,23.7695,23.0747,0.694847,2019-01-20
HHS Regions,Region 9,2019,4,1928,226,9,12.1888,11.722,0.466805,2019-01-20
HHS Regions,Region 10,2019,4,2793,578,10,21.0526,20.6946,0.358038,2019-01-20
HHS Regions,Region 1,2019,5,3688,978,8,26.7354,26.5184,0.21692,2019-01-27
HHS Regions,Region 2,2019,5,5199,1123,4,21.6772,21.6003,0.0769379,2019-01-27
HHS Regions,Region 3,2019,5,3276,733,12,22.7411,22.3748,0.3663,2019-01-27
HHS Regions,Region 4,2019,5,8852,1539,91,18.4139,17.3859,1.02802,2019-01-27
HHS Regions,Region 5,2019,5,8091,1558,27,19.5897,19.256,0.333704,2019-01-27
HHS Regions,Region 6,2019,5,7484,2187,93,30.465,29.2223,1.24265,2019-01-27
HHS Regions,Region 7,2019,5,2830,604,5,21.5194,21.3428,0.176678,2019-01-27
HHS Regions,Region 8,2019,5,3844,962,39,26.0406,25.026,1.01457,2019-01-27
HHS Regions,Region 9,2019,5,2178,289,10,13.7282,13.2691,0.459137,2019-01-27
HHS Regions,Region 10,2019,5,3198,703,3,22.0763,21.9825,0.0938086,2019-01-27
HHS Regions,Region 1,2019,6,3889,1004,6,25.9707,25.8164,0.154281,2019-02-03
HHS Regions,Region 2,2019,6,5905,1561,10,26.6046,26.4352,0.169348,2019-02-03
HHS Regions,Region 3,2019,6,3619,936,17,26.3332,25.8635,0.469743,2019-02-03
HHS Regions,Region 4,2019,6,9910,1972,116,21.0696,19.8991,1.17053,2019-02-03
HHS Regions,Region 5,2019,6,8766,1721,51,20.2145,19.6327,0.581793,2019-02-03
HHS Regions,Region 6,2019,6,9784,3117,134,33.2277,31.8581,1.36958,2019-02-03
HHS Regions,Region 7,2019,6,2922,661,6,22.8268,22.6215,0.205339,2019-02-03
HHS Regions,Region 8,2019,6,4102,1206,65,30.9849,29.4003,1.58459,2019-02-03
HHS Regions,Region 9,2019,6,2116,243,12,12.051,11.4839,0.567108,2019-02-03
HHS Regions,Region 10,2019,6,3017,730,12,24.594,24.1962,0.397746,2019-02-03
HHS Regions,Region 1,2019,7,3403,805,11,23.9788,23.6556,0.323244,2019-02-10
HHS Regions,Region 2,2019,7,6069,1609,85,27.9123,26.5118,1.40056,2019-02-10
HHS Regions,Region 3,2019,7,3929,1001,22,26.0372,25.4772,0.559939,2019-02-10
HHS Regions,Region 4,2019,7,9065,1623,81,18.7976,17.904,0.893547,2019-02-10
HHS Regions,Region 5,2019,7,9393,2362,60,25.7852,25.1464,0.638774,2019-02-10
HHS Regions,Region 6,2019,7,8941,2743,121,32.0322,30.6789,1.35332,2019-02-10
HHS Regions,Region 7,2019,7,3143,827,11,26.6624,26.3124,0.349984,2019-02-10
HHS Regions,Region 8,2019,7,4387,1377,104,33.7588,31.3882,2.37064,2019-02-10
HHS Regions,Region 9,2019,7,2031,259,5,12.9985,12.7523,0.246184,2019-02-10
HHS Regions,Region 10,2019,7,2928,748,15,26.0587,25.5464,0.512295,2019-02-10
HHS Regions,Region 1,2019,8,3223,677,8,21.2535,21.0053,0.248216,2019-02-17
HHS Regions,Region 2,2019,8,5427,1507,17,28.0818,27.7686,0.313249,2019-02-17
HHS Regions,Region 3,2019,8,3921,1091,14,28.1816,27.8245,0.357052,2019-02-17
HHS Regions,Region 4,2019,8,9090,1558,116,18.4158,17.1397,1.27613,2019-02-17
HHS Regions,Region 5,2019,8,10610,2866,61,27.5872,27.0123,0.574929,2019-02-17
HHS Regions,Region 6,2019,8,8407,2363,124,29.5825,28.1075,1.47496,2019-02-17
HHS Regions,Region 7,2019,8,3246,923,8,28.6815,28.435,0.246457,2019-02-17
HHS Regions,Region 8,2019,8,4427,1432,107,34.7639,32.347,2.41699,2019-02-17
HHS Regions,Region 9,2019,8,2207,284,12,13.4119,12.8681,0.543725,2019-02-17
HHS Regions,Region 10,2019,8,3503,1007,11,29.0608,28.7468,0.314017,2019-02-17
HHS Regions,Region 1,2019,9,2903,567,20,20.2205,19.5315,0.688942,2019-02-24
HHS Regions,Region 2,2019,9,5179,1138,19,22.3402,21.9734,0.366866,2019-02-24
HHS Regions,Region 3,2019,9,3868,1003,17,26.3702,25.9307,0.439504,2019-02-24
HHS Regions,Region 4,2019,9,8247,1198,72,15.3995,14.5265,0.873045,2019-02-24
HHS Regions,Region 5,2019,9,11220,3292,81,30.0624,29.3405,0.721925,2019-02-24
HHS Regions,Region 6,2019,9,8112,2204,137,28.8585,27.1696,1.68886,2019-02-24
HHS Regions,Region 7,2019,9,3214,1004,15,31.705,31.2383,0.466708,2019-02-24
HHS Regions,Region 8,2019,9,4501,1570,65,36.3253,34.881100000000004,1.44412,2019-02-24
HHS Regions,Region 9,2019,9,2216,318,7,14.6661,14.3502,0.315884,2019-02-24
HHS Regions,Region 10,2019,9,3761,1142,8,30.577,30.3643,0.212709,2019-02-24
HHS Regions,Region 1,2019,10,2611,475,20,18.9583,18.1923,0.76599,2019-03-03
HHS Regions,Region 2,2019,10,5248,1068,16,20.6555,20.3506,0.304878,2019-03-03
HHS Regions,Region 3,2019,10,3500,843,20,24.6571,24.0857,0.571429,2019-03-03
HHS Regions,Region 4,2019,10,7473,920,89,13.5019,12.311,1.19095,2019-03-03
HHS Regions,Region 5,2019,10,12782,3977,104,31.9277,31.1141,0.813644,2019-03-03
HHS Regions,Region 6,2019,10,7633,1957,138,27.4466,25.6387,1.80794,2019-03-03
HHS Regions,Region 7,2019,10,3563,985,9,27.8978,27.6452,0.252596,2019-03-03
HHS Regions,Region 8,2019,10,4120,1222,25,30.267,29.6602,0.606796,2019-03-03
HHS Regions,Region 9,2019,10,2187,283,4,13.123,12.9401,0.182899,2019-03-03
HHS Regions,Region 10,2019,10,4139,1469,13,35.8058,35.4917,0.314086,2019-03-03
HHS Regions,Region 1,2019,11,2704,480,46,19.4527,17.7515,1.70118,2019-03-10
HHS Regions,Region 2,2019,11,5139,1152,20,22.806,22.4168,0.389181,2019-03-10
HHS Regions,Region 3,2019,11,3477,775,23,22.9508,22.2893,0.66149,2019-03-10
HHS Regions,Region 4,2019,11,7430,923,91,13.6474,12.4226,1.22476,2019-03-10
HHS Regions,Region 5,2019,11,13965,4468,148,33.0541,31.9943,1.05979,2019-03-10
HHS Regions,Region 6,2019,11,6183,1422,126,25.0364,22.9985,2.03785,2019-03-10
HHS Regions,Region 7,2019,11,3507,1044,26,30.5104,29.769,0.741374,2019-03-10
HHS Regions,Region 8,2019,11,3563,927,47,27.3365,26.0174,1.31911,2019-03-10
HHS Regions,Region 9,2019,11,2054,224,11,11.4411,10.9056,0.53554,2019-03-10
HHS Regions,Region 10,2019,11,5342,1961,31,37.2894,36.7091,0.580307,2019-03-10
HHS Regions,Region 1,2019,12,2631,465,90,21.0946,17.6739,3.42075,2019-03-17
HHS Regions,Region 2,2019,12,5036,972,28,19.857,19.301,0.555997,2019-03-17
HHS Regions,Region 3,2019,12,3033,542,32,18.9252,17.8701,1.05506,2019-03-17
HHS Regions,Region 4,2019,12,6980,771,107,12.5788,11.0458,1.53295,2019-03-17
HHS Regions,Region 5,2019,12,12615,3519,177,29.2985,27.8954,1.40309,2019-03-17
HHS Regions,Region 6,2019,12,5263,735,102,15.9035,13.9654,1.93806,2019-03-17
HHS Regions,Region 7,2019,12,2968,747,13,25.6065,25.1685,0.438005,2019-03-17
HHS Regions,Region 8,2019,12,3148,664,35,22.2046,21.0928,1.11182,2019-03-17
HHS Regions,Region 9,2019,12,2027,234,8,11.9388,11.5442,0.394672,2019-03-17
HHS Regions,Region 10,2019,12,5048,1687,31,34.0333,33.4192,0.614105,2019-03-17
HHS Regions,Region 1,2019,13,2638,417,110,19.9773,15.8074,4.16983,2019-03-24
HHS Regions,Region 2,2019,13,4748,853,21,18.4078,17.9655,0.442291,2019-03-24
HHS Regions,Region 3,2019,13,2966,478,24,16.9252,16.116,0.809171,2019-03-24
HHS Regions,Region 4,2019,13,5057,501,44,10.7771,9.90706,0.870081,2019-03-24
HHS Regions,Region 5,2019,13,11880,2984,205,26.8434,25.1178,1.72559,2019-03-24
HHS Regions,Region 6,2019,13,4479,444,125,12.7037,9.91293,2.7908,2019-03-24
HHS Regions,Region 7,2019,13,2615,473,17,18.738,18.088,0.650096,2019-03-24
HHS Regions,Region 8,2019,13,2520,358,31,15.4365,14.2063,1.23016,2019-03-24
HHS Regions,Region 9,2019,13,1768,164,6,9.61538,9.27602,0.339367,2019-03-24
HHS Regions,Region 10,2019,13,4171,1000,15,24.3347,23.9751,0.359626,2019-03-24
HHS Regions,Region 1,2019,14,2443,380,139,21.2444,15.5546,5.68973,2019-03-31
HHS Regions,Region 2,2019,14,3528,392,26,11.8481,11.1111,0.736961,2019-03-31
HHS Regions,Region 3,2019,14,2569,352,13,14.2079,13.7018,0.506033,2019-03-31
HHS Regions,Region 4,2019,14,5935,513,94,10.2275,8.64364,1.58382,2019-03-31
HHS Regions,Region 5,2019,14,9756,1903,179,21.3407,19.5059,1.83477,2019-03-31
HHS Regions,Region 6,2019,14,3425,229,80,9.0219,6.68613,2.33577,2019-03-31
HHS Regions,Region 7,2019,14,2252,275,15,12.8774,12.2114,0.666075,2019-03-31
HHS Regions,Region 8,2019,14,2159,228,16,11.3015,10.5604,0.741084,2019-03-31
HHS Regions,Region 9,2019,14,1598,143,14,9.82478,8.94869,0.876095,2019-03-31
HHS Regions,Region 10,2019,14,3070,477,21,16.2215,15.5375,0.684039,2019-03-31
HHS Regions,Region 1,2019,15,2445,316,172,19.9591,12.9243,7.03476,2019-04-07
HHS Regions,Region 2,2019,15,4072,521,37,13.7033,12.7947,0.908644,2019-04-07
HHS Regions,Region 3,2019,15,2368,192,20,8.9527,8.10811,0.844595,2019-04-07
HHS Regions,Region 4,2019,15,4048,189,35,5.5336,4.66897,0.864625,2019-04-07
HHS Regions,Region 5,2019,15,8370,1237,154,16.6189,14.779,1.8399,2019-04-07
HHS Regions,Region 6,2019,15,2919,167,98,9.07845,5.72114,3.35731,2019-04-07
HHS Regions,Region 7,2019,15,1947,171,10,9.29635,8.78274,0.513611,2019-04-07
HHS Regions,Region 8,2019,15,1934,144,18,8.37642,7.44571,0.930714,2019-04-07
HHS Regions,Region 9,2019,15,1415,72,5,5.4417,5.08834,0.353357,2019-04-07
HHS Regions,Region 10,2019,15,2205,202,18,9.97732,9.161,0.816327,2019-04-07
HHS Regions,Region 1,2019,16,1999,150,129,13.957,7.50375,6.45323,2019-04-14
HHS Regions,Region 2,2019,16,3517,305,30,9.52516,8.67216,0.853,2019-04-14
HHS Regions,Region 3,2019,16,1719,79,11,5.2356,4.5957,0.639907,2019-04-14
HHS Regions,Region 4,2019,16,4762,228,93,6.74087,4.7879,1.95296,2019-04-14
HHS Regions,Region 5,2019,16,6625,666,103,11.6075,10.0528,1.55472,2019-04-14
HHS Regions,Region 6,2019,16,2754,126,93,7.95207,4.57516,3.37691,2019-04-14
HHS Regions,Region 7,2019,16,1588,63,13,4.78589,3.96725,0.81864,2019-04-14
HHS Regions,Region 8,2019,16,1729,88,23,6.4199,5.08965,1.33025,2019-04-14
HHS Regions,Region 9,2019,16,1355,105,10,8.48708,7.74908,0.738007,2019-04-14
HHS Regions,Region 10,2019,16,1951,83,13,4.92055,4.25423,0.666325,2019-04-14
HHS Regions,Region 1,2019,17,1638,69,85,9.40171,4.21245,5.18926,2019-04-21
HHS Regions,Region 2,2019,17,2937,133,28,5.48178,4.52843,0.953354,2019-04-21
