X1,state,week_end_date,week_start_date,baseline_all_cause,baseline_all_cause_lower,baseline_all_cause_upper,all_cause_deaths,excess_all_cause_deaths,covid19.nchs,year,week,day,baseline_pi,baseline_pi_lower,baseline_pi_upper,pneumonia_influenza_covid,excess_pneumonia_influenza_covid,pic.denom,date,testN,covid.track.death,pop2019,test.week.per.capita,week_end,lag,quantile_rank,type_of_order,restrictions,Last checked,restriction_type,adjusted_expected,adjusted_expected_minus_covid
12264,WY,2020-01-04,2019-12-29,98,79,119,144,46,0,2020,1,1,8,3,15,9,1,144.5,,,,,,,0.901973663882173,1,,minor,,minor,46,46
12265,WY,2020-01-11,2020-01-05,99,80,119,81,-18,0,2020,2,1,5,1,10,4,-1,81.5,,,,,,,0.901973663882173,1,,minor,,minor,-18,-18
12266,WY,2020-01-18,2020-01-12,99,80,119,103,4,0,2020,3,1,6,2,12,10,4,103.5,,,,,,,0.901973663882173,1,,minor,,minor,4,4
12267,WY,2020-01-25,2020-01-19,98,79,119,96,-2,0,2020,4,1,6,2,12,3,-3,96.5,,,,,,,0.901973663882173,1,,minor,,minor,-2,-2
12268,WY,2020-02-01,2020-01-26,98,79,119,94,-4,0,2020,5,1,6,2,12,6,0,94.5,,,,,,,0.901973663882173,1,,minor,,minor,-4,-4
12269,WY,2020-02-08,2020-02-02,98,79,119,97,-1,0,2020,6,1,6,2,12,14,8,97.5,,,,,,,0.901973663882173,1,,minor,,minor,-1,-1
12270,WY,2020-02-15,2020-02-09,98,78,119,75,-23,0,2020,7,1,5,1,10,7,2,75.5,,,,,,,0.901973663882173,1,,minor,,minor,-23,-23
12271,WY,2020-02-22,2020-02-16,98,78,118,101,3,0,2020,8,1,7,2,13,8,1,101.5,,,,,,,0.901973663882173,1,,minor,,minor,3,3
12272,WY,2020-02-29,2020-02-23,97,78,118,100,3,0,2020,9,1,6,2,12,4,-2,100.5,,,,,,,0.901973663882173,1,,minor,,minor,3,3
12273,WY,2020-03-07,2020-03-01,97,77,117,80,-17,0,2020,10,1,5,1,10,11,6,80.5,2020-03-01,0,0,578759,0,2020-03-07,0.901973663882173,1,,minor,,minor,-17,-17
12274,WY,2020-03-14,2020-03-08,97,77,117,85,-12,0,2020,11,1,5,1,11,3,-2,85.5,2020-03-08,2,0,578759,0.0034556698038389,2020-03-14,0.901973663882173,1,,minor,,minor,-12,-12
12275,WY,2020-03-21,2020-03-15,96,76,117,117,21,0,2020,12,1,7,2,13,8,1,117.5,2020-03-15,459,0,578759,0.793076219981028,2020-03-21,0.901973663882173,1,,minor,,minor,21,21
12276,WY,2020-03-28,2020-03-22,95,76,116,87,-8,0,2020,13,1,5,1,10,11,6,87.5,2020-03-22,1096,0,578759,1.89370705250372,2020-03-28,0.901973663882173,1,,minor,,minor,-8,-8
12277,WY,2020-04-04,2020-03-29,94,75,115,123,29,0,2020,14,1,7,2,13,10,3,123.5,2020-03-29,1575,0,578759,2.72133997052314,2020-04-04,0.901973663882173,1,,minor,,minor,29,29
12278,WY,2020-04-11,2020-04-05,93,74,114,102,9,0,2020,15,1,6,2,11,10,4,102.5,2020-04-05,2327,0,578759,4.02067181676656,2020-04-11,0.901973663882173,1,,minor,,minor,9,9
12279,WY,2020-04-18,2020-04-12,92,73,113,88,-4,2,2020,16,1,5,1,10,9,4,88.5,2020-04-12,1063,2,578759,1.83668850074038,2020-04-18,0.901973663882173,1,,minor,,minor,-4,-6
12280,WY,2020-04-25,2020-04-19,90,72,111,97,7,1,2020,17,1,5,1,11,11,6,97.5,2020-04-19,1624,5,578759,2.80600388071719,2020-04-25,0.901973663882173,1,,minor,,minor,7,6
12281,WY,2020-05-02,2020-04-26,87,68,107,64,-23,0,2020,18,1,3,0,8,4,1,64.5,2020-04-26,1883,0,578759,3.25351312031433,2020-05-02,0.901973663882173,1,,minor,,minor,-23,-23
12282,WY,2020-05-09,2020-05-03,79.5,62,99,71,-8.5,0,2020,19,1,4,1,8,1,-3,71.5,2020-05-03,2018,0,578759,3.48677083207345,2020-05-09,0.901973663882173,1,,minor,,minor,-8.5,-8.5
